,HHID,M_item,M_a,M_b,M_c
983,01010400804087,24,0,,
984,01010400804107,1,0,,
985,01010400804107,2,0,,
986,01010400804107,3,0,,
987,01010400804107,4,0,,
988,01010400804107,5,0,,
989,01010400804107,6,0,,
990,01010400804107,7,0,,
991,01010400804107,8,0,,
992,01010400804107,9,0,,
993,01010400804107,10,0,,
994,01010400804107,11,0,,
995,01010400804107,12,0,,
996,01010400804107,13,0,,
997,01010400804107,14,0,,
998,01010400804107,15,0,,
999,01010400804107,16,0,,
1000,01010400804107,17,0,,
1001,01010400804107,18,0,,
1002,01010400804107,19,0,,
1003,01010400804107,20,0,,
1004,01010400804107,21,2,3.0,
1005,01010400804107,22,0,,
1006,01010400804107,23,0,,
1007,01010400804107,24,0,,
1008,01010400804127,1,0,,
1009,01010400804127,2,0,,
1010,01010400804127,3,0,,
1011,01010400804127,4,0,,
1012,01010400804127,5,0,,
1013,01010400804127,6,0,,
1014,01010400804127,7,0,,
1015,01010400804127,8,0,,
1016,01010400804127,9,0,,
1017,01010400804127,10,0,,
1018,01010400804127,11,0,,
1019,01010400804127,12,0,,
1020,01010400804127,13,0,,
1021,01010400804127,14,0,,
1022,01010400804127,15,0,,
1023,01010400804127,16,0,,
1024,01010400804127,17,0,,
1025,01010400804127,18,0,,
1026,01010400804127,19,0,,
1027,01010400804127,20,0,,
1028,01010400804127,21,1,2.0,
1029,01010400804127,22,0,,
1030,01010400804127,23,0,,
1031,01010400804127,24,0,,
1032,01010400804147,1,0,,
1033,01010400804147,2,0,,
1034,01010400804147,3,0,,
1035,01010400804147,4,0,,
1036,01010400804147,5,0,,
1037,01010400804147,6,0,,
1038,01010400804147,7,1,3.0,
1039,01010400804147,8,0,,
1040,01010400804147,9,2,3.0,
1041,01010400804147,10,0,,
1042,01010400804147,11,0,,
1043,01010400804147,12,0,,
1044,01010400804147,13,0,,
1045,01010400804147,14,0,,
1046,01010400804147,15,0,,
1047,01010400804147,16,0,,
1048,01010400804147,17,0,,
1049,01010400804147,18,0,,
1050,01010400804147,19,0,,
1051,01010400804147,20,1,2.0,
1052,01010400804147,21,1,3.0,
1053,01010400804147,22,0,,
1054,01010400804147,23,0,,
1055,01010400804147,24,1,3.0,0.0
1056,01010400804167,1,0,,
1057,01010400804167,2,0,,
1058,01010400804167,3,0,,
1059,01010400804167,4,0,,
1060,01010400804167,5,0,,
1061,01010400804167,6,0,,
1062,01010400804167,7,0,,
1063,01010400804167,8,0,,
1064,01010400804167,9,0,,
1065,01010400804167,10,0,,
1066,01010400804167,11,0,,
1067,01010400804167,12,0,,
1068,01010400804167,13,0,,
1069,01010400804167,14,0,,
1070,01010400804167,15,0,,
1071,01010400804167,16,0,,
1072,01010400804167,17,0,,
1073,01010400804167,18,0,,
1074,01010400804167,19,0,,
1075,01010400804167,20,0,,
1076,01010400804167,21,2,3.0,
1077,01010400804167,22,0,,
1078,01010400804167,23,0,,
1079,01010400804167,24,0,,
1080,01010400804187,1,0,,
1081,01010400804187,2,0,,
1082,01010400804187,3,0,,
1083,01010400804187,4,0,,
1084,01010400804187,5,0,,
1085,01010400804187,6,0,,
1086,01010400804187,7,0,,
1087,01010400804187,8,0,,
1088,01010400804187,9,0,,
1089,01010400804187,10,0,,
1090,01010400804187,11,0,,
1091,01010400804187,12,0,,
1092,01010400804187,13,0,,
1093,01010400804187,14,0,,
1094,01010400804187,15,0,,
1095,01010400804187,16,0,,
1096,01010400804187,17,0,,
1097,01010400804187,18,0,,
1098,01010400804187,19,0,,
1099,01010400804187,20,0,,
1100,01010400804187,21,1,2.0,
1101,01010400804187,22,0,,
1102,01010400804187,23,0,,
1103,01010400804187,24,0,,
1104,01010400804207,1,0,,
1105,01010400804207,2,0,,
1106,01010400804207,3,0,,
1107,01010400804207,4,0,,
1108,01010400804207,5,0,,
1109,01010400804207,6,0,,
1110,01010400804207,7,0,,
1111,01010400804207,8,0,,
1112,01010400804207,9,0,,
1113,01010400804207,10,0,,
1114,01010400804207,11,0,,
1115,01010400804207,12,0,,
1116,01010400804207,13,0,,
1117,01010400804207,14,0,,
1118,01010400804207,15,0,,
1119,01010400804207,16,0,,
1120,01010400804207,17,0,,
1121,01010400804207,18,0,,
1122,01010400804207,19,0,,
1123,01010400804207,20,0,,
1124,01010400804207,21,1,2.0,
1125,01010400804207,22,0,,
1126,01010400804207,23,0,,
1127,01010400804207,24,0,,
1128,01010400804227,1,0,,
1129,01010400804227,2,0,,
1130,01010400804227,3,0,,
1131,01010400804227,4,0,,
1132,01010400804227,5,0,,
1133,01010400804227,6,0,,
1134,01010400804227,7,0,,
1135,01010400804227,8,0,,
1136,01010400804227,9,0,,
1137,01010400804227,10,0,,
1138,01010400804227,11,0,,
1139,01010400804227,12,0,,
1140,01010400804227,13,0,,
1141,01010400804227,14,0,,
1142,01010400804227,15,0,,
1143,01010400804227,16,0,,
1144,01010400804227,17,0,,
1145,01010400804227,18,0,,
1146,01010400804227,19,0,,
1147,01010400804227,20,0,,
1148,01010400804227,21,2,3.0,
1149,01010400804227,22,0,,
1150,01010400804227,23,0,,
1151,01010400804227,24,0,,
1152,01020600113003,1,0,,
1153,01020600113003,2,0,,
1154,01020600113003,3,4,3.0,
1155,01020600113003,4,0,,
1156,01020600113003,5,0,,
1157,01020600113003,6,0,,
1158,01020600113003,7,1,3.0,
1159,01020600113003,8,0,,
1160,01020600113003,9,1,3.0,
1161,01020600113003,10,0,,
1162,01020600113003,11,0,,
1163,01020600113003,12,0,,
1164,01020600113003,13,0,,
1165,01020600113003,14,0,,
1166,01020600113003,15,0,,
1167,01020600113003,16,0,,
1168,01020600113003,17,0,,
1169,01020600113003,18,0,,
1170,01020600113003,19,0,,
1171,01020600113003,20,1,3.0,
1172,01020600113003,21,2,3.0,
1173,01020600113003,22,0,,
1174,01020600113003,23,1,3.0,6.0
1175,01020600113003,24,0,,
1176,01020600113011,1,0,,
1177,01020600113011,2,0,,
1178,01020600113011,3,1,1.0,
1179,01020600113011,4,0,,
1180,01020600113011,5,0,,
1181,01020600113011,6,0,,
1182,01020600113011,7,1,1.0,
1183,01020600113011,8,0,,
1184,01020600113011,9,0,,
1185,01020600113011,10,0,,
1186,01020600113011,11,0,,
1187,01020600113011,12,0,,
1188,01020600113011,13,0,,
1189,01020600113011,14,0,,
1190,01020600113011,15,0,,
1191,01020600113011,16,0,,
1192,01020600113011,17,0,,
1193,01020600113011,18,0,,
1194,01020600113011,19,0,,
1195,01020600113011,20,1,1.0,
1196,01020600113011,21,0,,
1197,01020600113011,22,0,,
1198,01020600113011,23,1,1.0,6.0
1199,01020600113011,24,0,,
1200,01020600113019,1,0,,
1201,01020600113019,2,0,,
1202,01020600113019,3,1,3.0,
1203,01020600113019,4,0,,
1204,01020600113019,5,0,,
1205,01020600113019,6,0,,
1206,01020600113019,7,1,3.0,
1207,01020600113019,8,0,,
1208,01020600113019,9,0,,
1209,01020600113019,10,0,,
1210,01020600113019,11,0,,
1211,01020600113019,12,0,,
1212,01020600113019,13,0,,
1213,01020600113019,14,0,,
1214,01020600113019,15,0,,
1215,01020600113019,16,0,,
1216,01020600113019,17,0,,
1217,01020600113019,18,0,,
1218,01020600113019,19,0,,
1219,01020600113019,20,2,3.0,
1220,01020600113019,21,0,,
1221,01020600113019,22,0,,
1222,01020600113019,23,1,3.0,
1223,01020600113019,24,0,,
1224,01020600113027,1,0,,
1225,01020600113027,2,0,,
1226,01020600113027,3,1,1.0,
1227,01020600113027,4,0,,
1228,01020600113027,5,0,,
1229,01020600113027,6,0,,
1230,01020600113027,7,0,,
1231,01020600113027,8,0,,
1232,01020600113027,9,0,,
1233,01020600113027,10,0,,
1234,01020600113027,11,0,,
1235,01020600113027,12,0,,
1236,01020600113027,13,0,,
1237,01020600113027,14,0,,
1238,01020600113027,15,0,,
1239,01020600113027,16,0,,
1240,01020600113027,17,0,,
1241,01020600113027,18,0,,
1242,01020600113027,19,0,,
1243,01020600113027,20,0,,
1244,01020600113027,21,0,,
1245,01020600113027,22,0,,
1246,01020600113027,23,0,,
1247,01020600113027,24,0,,
1248,01020600113035,1,0,,
1249,01020600113035,2,0,,
1250,01020600113035,3,4,3.0,
1251,01020600113035,4,0,,
1252,01020600113035,5,0,,
1253,01020600113035,6,0,,
1254,01020600113035,7,1,3.0,
1255,01020600113035,8,0,,
1256,01020600113035,9,1,3.0,
1257,01020600113035,10,0,,
1258,01020600113035,11,0,,
1259,01020600113035,12,0,,
1260,01020600113035,13,0,,
1261,01020600113035,14,0,,
1262,01020600113035,15,0,,
1263,01020600113035,16,0,,
1264,01020600113035,17,0,,
1265,01020600113035,18,0,,
1266,01020600113035,19,0,,
1267,01020600113035,20,0,,
1268,01020600113035,21,2,3.0,
1269,01020600113035,22,0,,
1270,01020600113035,23,1,3.0,6.0
1271,01020600113035,24,0,,
1272,01020600113043,1,0,,
1273,01020600113043,2,0,,
1274,01020600113043,3,2,3.0,
1275,01020600113043,4,0,,
1276,01020600113043,5,0,,
1277,01020600113043,6,0,,
1278,01020600113043,7,1,3.0,
1279,01020600113043,8,0,,
1280,01020600113043,9,1,3.0,
1281,01020600113043,10,0,,
1282,01020600113043,11,0,,
1283,01020600113043,12,0,,
1284,01020600113043,13,0,,
1285,01020600113043,14,0,,
1286,01020600113043,15,0,,
1287,01020600113043,16,0,,
1288,01020600113043,17,0,,
1289,01020600113043,18,0,,
1290,01020600113043,19,0,,
1291,01020600113043,20,2,3.0,
1292,01020600113043,21,0,,
1293,01020600113043,22,0,,
1294,01020600113043,23,1,3.0,6.0
1295,01020600113043,24,0,,
1296,01020600113051,1,0,,
1297,01020600113051,2,0,,
1298,01020600113051,3,2,3.0,
1299,01020600113051,4,0,,
1300,01020600113051,5,0,,
1301,01020600113051,6,0,,
1302,01020600113051,7,0,,
1303,01020600113051,8,0,,
1304,01020600113051,9,0,,
1305,01020600113051,10,0,,
1306,01020600113051,11,0,,
1307,01020600113051,12,0,,
1308,01020600113051,13,0,,
1309,01020600113051,14,0,,
1310,01020600113051,15,0,,
1311,01020600113051,16,0,,
1312,01020600113051,17,0,,
1313,01020600113051,18,0,,
1314,01020600113051,19,0,,
1315,01020600113051,20,0,,
1316,01020600113051,21,1,3.0,
1317,01020600113051,22,0,,
1318,01020600113051,23,1,3.0,6.0
1319,01020600113051,24,0,,
1320,01020600113059,1,0,,
1321,01020600113059,2,0,,
1322,01020600113059,3,3,3.0,
1323,01020600113059,4,0,,
1324,01020600113059,5,0,,
1325,01020600113059,6,0,,
1326,01020600113059,7,0,,
1327,01020600113059,8,0,,
1328,01020600113059,9,0,,
1329,01020600113059,10,0,,
1330,01020600113059,11,0,,
1331,01020600113059,12,0,,
1332,01020600113059,13,0,,
1333,01020600113059,14,0,,
1334,01020600113059,15,0,,
1335,01020600113059,16,0,,
1336,01020600113059,17,0,,
1337,01020600113059,18,0,,
1338,01020600113059,19,0,,
1339,01020600113059,20,0,,
1340,01020600113059,21,1,3.0,
1341,01020600113059,22,0,,
1342,01020600113059,23,1,3.0,6.0
1343,01020600113059,24,0,,
1344,01020600113067,1,0,,
1345,01020600113067,2,0,,
1346,01020600113067,3,3,1.0,
1347,01020600113067,4,0,,
1348,01020600113067,5,0,,
1349,01020600113067,6,0,,
1350,01020600113067,7,0,,
1351,01020600113067,8,0,,
1352,01020600113067,9,0,,
1353,01020600113067,10,0,,
1354,01020600113067,11,0,,
1355,01020600113067,12,0,,
1356,01020600113067,13,0,,
1357,01020600113067,14,0,,
1358,01020600113067,15,0,,
1359,01020600113067,16,0,,
1360,01020600113067,17,0,,
1361,01020600113067,18,0,,
1362,01020600113067,19,0,,
1363,01020600113067,20,0,,
1364,01020600113067,21,0,,
1365,01020600113067,22,0,,
1366,01020600113067,23,0,,
1367,01020600113067,24,0,,
1368,01020600113075,1,0,,
1369,01020600113075,2,0,,
1370,01020600113075,3,1,3.0,
1371,01020600113075,4,0,,
1372,01020600113075,5,0,,
1373,01020600113075,6,0,,
1374,01020600113075,7,0,,
1375,01020600113075,8,0,,
1376,01020600113075,9,0,,
1377,01020600113075,10,0,,
1378,01020600113075,11,0,,
1379,01020600113075,12,0,,
1380,01020600113075,13,0,,
1381,01020600113075,14,0,,
1382,01020600113075,15,0,,
1383,01020600113075,16,0,,
1384,01020600113075,17,0,,
1385,01020600113075,18,0,,
1386,01020600113075,19,0,,
1387,01020600113075,20,0,,
1388,01020600113075,21,1,1.0,
1389,01020600113075,22,0,,
1390,01020600113075,23,1,3.0,4.0
1391,01020600113075,24,0,,
1392,01020600113083,1,0,,
1393,01020600113083,2,0,,
1394,01020600113083,3,2,3.0,
1395,01020600113083,4,0,,
1396,01020600113083,5,0,,
1397,01020600113083,6,0,,
1398,01020600113083,7,0,,
1399,01020600113083,8,0,,
1400,01020600113083,9,0,,
1401,01020600113083,10,0,,
1402,01020600113083,11,0,,
1403,01020600113083,12,0,,
1404,01020600113083,13,0,,
1405,01020600113083,14,0,,
1406,01020600113083,15,0,,
1407,01020600113083,16,0,,
1408,01020600113083,17,0,,
1409,01020600113083,18,0,,
1410,01020600113083,19,0,,
1411,01020600113083,20,0,,
1412,01020600113083,21,1,3.0,
1413,01020600113083,22,0,,
1414,01020600113083,23,1,3.0,6.0
1415,01020600113083,24,0,,
1416,01020600113091,1,0,,
1417,01020600113091,2,0,,
1418,01020600113091,3,4,3.0,
1419,01020600113091,4,0,,
1420,01020600113091,5,0,,
1421,01020600113091,6,0,,
1422,01020600113091,7,1,3.0,
1423,01020600113091,8,0,,
1424,01020600113091,9,1,3.0,
1425,01020600113091,10,0,,
1426,01020600113091,11,0,,
1427,01020600113091,12,0,,
1428,01020600113091,13,0,,
1429,01020600113091,14,0,,
1430,01020600113091,15,0,,
1431,01020600113091,16,0,,
1432,01020600113091,17,0,,
1433,01020600113091,18,0,,
1434,01020600113091,19,0,,
1435,01020600113091,20,1,3.0,
1436,01020600113091,21,1,3.0,
1437,01020600113091,22,0,,
1438,01020600113091,23,1,3.0,6.0
1439,01020600113091,24,0,,
1440,01020801604004,1,2,1.0,
1441,01020801604004,2,0,,
1442,01020801604004,3,1,1.0,
1443,01020801604004,4,0,,
1444,01020801604004,5,0,,
1445,01020801604004,6,0,,
1446,01020801604004,7,0,,
1447,01020801604004,8,0,,
1448,01020801604004,9,0,,
1449,01020801604004,10,0,,
1450,01020801604004,11,0,,
1451,01020801604004,12,0,,
1452,01020801604004,13,0,,
1453,01020801604004,14,0,,
1454,01020801604004,15,0,,
1455,01020801604004,16,0,,
1456,01020801604004,17,0,,
1457,01020801604004,18,0,,
1458,01020801604004,19,0,,
1459,01020801604004,20,0,,
1460,01020801604004,21,0,,
1461,01020801604004,22,0,,
1462,01020801604004,23,0,,
1463,01020801604004,24,0,,
1464,01020801604014,1,1,1.0,
1465,01020801604014,2,0,,
1466,01020801604014,3,1,1.0,
1467,01020801604014,4,0,,
1468,01020801604014,5,0,,
1469,01020801604014,6,0,,
1470,01020801604014,7,0,,
1471,01020801604014,8,0,,
1472,01020801604014,9,0,,
1473,01020801604014,10,0,,
1474,01020801604014,11,0,,
1475,01020801604014,12,0,,
1476,01020801604014,13,0,,
1477,01020801604014,14,0,,
1478,01020801604014,15,0,,
1479,01020801604014,16,0,,
1480,01020801604014,17,0,,
1481,01020801604014,18,0,,
1482,01020801604014,19,0,,
1483,01020801604014,20,0,,
1484,01020801604014,21,0,,
1485,01020801604014,22,0,,
1486,01020801604014,23,0,,
1487,01020801604014,24,0,,
1488,01020801604024,1,2,1.0,
1489,01020801604024,2,0,,
1490,01020801604024,3,1,1.0,
1491,01020801604024,4,0,,
1492,01020801604024,5,0,,
1493,01020801604024,6,0,,
1494,01020801604024,7,0,,
1495,01020801604024,8,0,,
1496,01020801604024,9,0,,
1497,01020801604024,10,0,,
1498,01020801604024,11,0,,
1499,01020801604024,12,0,,
1500,01020801604024,13,0,,
1501,01020801604024,14,0,,
1502,01020801604024,15,0,,
1503,01020801604024,16,0,,
1504,01020801604024,17,0,,
1505,01020801604024,18,0,,
1506,01020801604024,19,0,,
1507,01020801604024,20,0,,
1508,01020801604024,21,0,,
1509,01020801604024,22,0,,
1510,01020801604024,23,0,,
1511,01020801604024,24,0,,
1512,01020801604034,1,0,,
1513,01020801604034,2,0,,
1514,01020801604034,3,2,2.0,
1515,01020801604034,4,0,,
1516,01020801604034,5,0,,
1517,01020801604034,6,0,,
1518,01020801604034,7,1,1.0,
1519,01020801604034,8,0,,
1520,01020801604034,9,1,2.0,
1521,01020801604034,10,0,,
1522,01020801604034,11,0,,
1523,01020801604034,12,0,,
1524,01020801604034,13,0,,
1525,01020801604034,14,0,,
1526,01020801604034,15,0,,
1527,01020801604034,16,0,,
1528,01020801604034,17,0,,
1529,01020801604034,18,0,,
1530,01020801604034,19,0,,
1531,01020801604034,20,0,,
1532,01020801604034,21,0,,
1533,01020801604034,22,0,,
1534,01020801604034,23,1,2.0,10.0
1535,01020801604034,24,0,,
1536,01020801604044,1,0,,
1537,01020801604044,2,0,,
1538,01020801604044,3,2,1.0,
1539,01020801604044,4,0,,
1540,01020801604044,5,0,,
1541,01020801604044,6,0,,
1542,01020801604044,7,1,1.0,
1543,01020801604044,8,0,,
1544,01020801604044,9,0,,
1545,01020801604044,10,0,,
1546,01020801604044,11,0,,
1547,01020801604044,12,0,,
1548,01020801604044,13,0,,
1549,01020801604044,14,0,,
1550,01020801604044,15,0,,
1551,01020801604044,16,0,,
1552,01020801604044,17,0,,
1553,01020801604044,18,0,,
1554,01020801604044,19,0,,
1555,01020801604044,20,0,,
1556,01020801604044,21,0,,
1557,01020801604044,22,0,,
1558,01020801604044,23,1,1.0,8.0
1559,01020801604044,24,0,,
1560,01020801604054,1,0,,
1561,01020801604054,2,0,,
1562,01020801604054,3,1,1.0,
1563,01020801604054,4,0,,
1564,01020801604054,5,0,,
1565,01020801604054,6,0,,
1566,01020801604054,7,0,,
1567,01020801604054,8,0,,
1568,01020801604054,9,0,,
1569,01020801604054,10,0,,
1570,01020801604054,11,0,,
1571,01020801604054,12,0,,
1572,01020801604054,13,0,,
1573,01020801604054,14,0,,
1574,01020801604054,15,0,,
1575,01020801604054,16,0,,
1576,01020801604054,17,0,,
1577,01020801604054,18,0,,
1578,01020801604054,19,0,,
1579,01020801604054,20,0,,
1580,01020801604054,21,0,,
1581,01020801604054,22,0,,
1582,01020801604054,23,1,1.0,6.0
1583,01020801604054,24,0,,
1584,01020801604064,1,1,2.0,
1585,01020801604064,2,0,,
1586,01020801604064,3,2,1.0,
1587,01020801604064,4,0,,
1588,01020801604064,5,1,1.0,
1589,01020801604064,6,1,1.0,2.0
1590,01020801604064,7,1,1.0,
1591,01020801604064,8,0,,
1592,01020801604064,9,0,,
1593,01020801604064,10,0,,
1594,01020801604064,11,0,,
1595,01020801604064,12,0,,
1596,01020801604064,13,0,,
1597,01020801604064,14,0,,
1598,01020801604064,15,0,,
1599,01020801604064,16,0,,
1600,01020801604064,17,0,,
1601,01020801604064,18,0,,
1602,01020801604064,19,0,,
1603,01020801604064,20,0,,
1604,01020801604064,21,1,2.0,
1605,01020801604064,22,0,,
1606,01020801604064,23,1,2.0,0.0
1607,01020801604064,24,0,,
1608,01020801604074,1,2,1.0,
1609,01020801604074,2,0,,
1610,01020801604074,3,0,,
1611,01020801604074,4,0,,
1612,01020801604074,5,0,,
1613,01020801604074,6,0,,
1614,01020801604074,7,0,,
1615,01020801604074,8,0,,
1616,01020801604074,9,0,,
1617,01020801604074,10,0,,
1618,01020801604074,11,0,,
1619,01020801604074,12,0,,
1620,01020801604074,13,0,,
1621,01020801604074,14,0,,
1622,01020801604074,15,0,,
1623,01020801604074,16,0,,
1624,01020801604074,17,0,,
1625,01020801604074,18,0,,
1626,01020801604074,19,0,,
1627,01020801604074,20,0,,
1628,01020801604074,21,0,,
1629,01020801604074,22,0,,
1630,01020801604074,23,0,,
1631,01020801604074,24,0,,
1632,01020801604084,1,0,,
1633,01020801604084,2,0,,
1634,01020801604084,3,2,2.0,
1635,01020801604084,4,0,,
1636,01020801604084,5,0,,
1637,01020801604084,6,0,,
1638,01020801604084,7,0,,
1639,01020801604084,8,0,,
1640,01020801604084,9,0,,
1641,01020801604084,10,0,,
1642,01020801604084,11,0,,
1643,01020801604084,12,0,,
1644,01020801604084,13,0,,
1645,01020801604084,14,0,,
1646,01020801604084,15,0,,
1647,01020801604084,16,0,,
1648,01020801604084,17,0,,
1649,01020801604084,18,0,,
1650,01020801604084,19,0,,
1651,01020801604084,20,0,,
1652,01020801604084,21,1,2.0,
1653,01020801604084,22,0,,
1654,01020801604084,23,1,1.0,6.0
1655,01020801604084,24,0,,
1656,01020801604100,1,0,,
1657,01020801604100,2,0,,
1658,01020801604100,3,0,,
1659,01020801604100,4,0,,
1660,01020801604100,5,1,1.0,
1661,01020801604100,6,0,,
1662,01020801604100,7,0,,
1663,01020801604100,8,0,,
1664,01020801604100,9,0,,
1665,01020801604100,10,0,,
1666,01020801604100,11,0,,
1667,01020801604100,12,0,,
1668,01020801604100,13,0,,
1669,01020801604100,14,0,,
1670,01020801604100,15,0,,
1671,01020801604100,16,0,,
1672,01020801604100,17,0,,
1673,01020801604100,18,0,,
1674,01020801604100,19,0,,
1675,01020801604100,20,0,,
1676,01020801604100,21,0,,
1677,01020801604100,22,0,,
1678,01020801604100,23,0,,
1679,01020801604100,24,0,,
1680,01020801604135,1,0,,
1681,01020801604135,2,0,,
1682,01020801604135,3,0,,
1683,01020801604135,4,0,,
1684,01020801604135,5,1,1.0,
1685,01020801604135,6,0,,
1686,01020801604135,7,0,,
1687,01020801604135,8,0,,
1688,01020801604135,9,0,,
1689,01020801604135,10,0,,
1690,01020801604135,11,0,,
1691,01020801604135,12,0,,
1692,01020801604135,13,0,,
1693,01020801604135,14,0,,
1694,01020801604135,15,0,,
1695,01020801604135,16,0,,
1696,01020801604135,17,0,,
1697,01020801604135,18,0,,
1698,01020801604135,19,0,,
1699,01020801604135,20,0,,
1700,01020801604135,21,0,,
1701,01020801604135,22,0,,
1702,01020801604135,23,0,,
1703,01020801604135,24,0,,
1704,01020801604170,1,0,,
1705,01020801604170,2,0,,
1706,01020801604170,3,0,,
1707,01020801604170,4,0,,
1708,01020801604170,5,0,,
1709,01020801604170,6,0,,
1710,01020801604170,7,0,,
1711,01020801604170,8,0,,
1712,01020801604170,9,0,,
